bitmap_index,sx,sy,sw,sh,ox,oy
0,0,0,512,288,0,0
0,512,0,512,288,0,0
0,1024,0,512,288,0,0
0,1536,0,512,288,0,0
0,0,288,512,288,0,0
0,512,288,512,288,0,0
0,1024,288,512,288,0,0
0,1536,288,512,288,0,0
0,0,576,512,288,0,0
0,512,576,512,288,0,0
0,1024,576,512,288,0,0
0,1536,576,512,288,0,0
0,0,864,512,288,0,0
0,512,864,512,288,0,0
0,1024,864,512,288,0,0
0,1536,864,512,288,0,0
0,0,1152,512,288,0,0
0,512,1152,512,288,0,0
0,1024,1152,512,288,0,0
0,1536,1152,512,288,0,0
0,0,1440,512,288,0,0
0,512,1440,512,288,0,0
0,1024,1440,374,191,-52,29
0,1398,1440,272,170,-103.5,39.5
0,1670,1440,167,168,-154,38
0,1837,1440,65,146,-205.5,31.5
